"UserID","Probability1"
3,0.515174713585407
4,0.766440463414225
10,0.6717663274657
14,0.222483448189791
16,0.599131141236535
23,0.390904783392479
29,0.676495377947278
33,0.430470761782081
37,0.604037057515393
45,0.648319277471215
47,0.776187548007364
54,0.258854205599282
55,0.671661961282011
60,0.450747436294313
68,0.739583128178076
79,0.697347452993684
90,0.652284849361481
93,0.392954185429836
98,0.597773595938825
101,0.672429341932823
107,0.658838702964703
109,0.427619141949871
113,0.643271964583813
116,0.581042970890815
118,0.439871651914344
119,0.71427646026935
120,0.815858958036396
126,0.622126558966555
131,0.823322367778191
134,0.825416662397134
135,0.546867157579361
137,0.747076968786326
139,0.281606948981301
140,0.593379247056214
141,0.830713628142263
142,0.515557551342825
152,0.794542216182465
162,0.494186229465827
164,0.781977589202794
168,0.514329975946787
172,0.60823060129366
173,0.573733442821096
176,0.843743109557616
179,0.697224597630481
181,0.627371688374356
182,0.357930350371402
183,0.548583666302616
186,0.808572912950719
189,0.634864655992118
192,0.604876389704819
193,0.723717173293086
194,0.720928316063919
196,0.517336311424118
197,0.806502691228375
198,0.530126774486174
201,0.666962292820481
204,0.715187277324529
205,0.599097301128251
210,0.656387147197583
213,0.400329836912274
216,0.3933776659945
221,0.824662612702669
234,0.139886289222374
237,0.608304318194514
241,0.472362612885909
246,0.300146396670583
258,0.786902285495938
261,0.166792231705963
262,0.658911157084042
271,0.392587539774206
279,0.733975006048447
280,0.632099937114739
288,0.453273022014749
291,0.658766680158729
296,0.139886289222374
301,0.604640966170897
305,0.139886289222374
306,0.600373224922188
310,0.448605685097681
313,0.793353964361468
315,0.699745509642666
317,0.65372139679143
318,0.827235164110499
319,0.444311647991424
321,0.802273834206286
323,0.402984320771027
324,0.61397124820516
325,0.787014158792359
326,0.710523676578449
327,0.498788033100059
328,0.675329585008493
331,0.606146611820616
340,0.675852802909001
342,0.64816409219628
344,0.68122183712034
346,0.685968205162192
347,0.790062938240006
358,0.139886289222374
368,0.242307618269853
369,0.716979089543097
382,0.345121794247268
383,0.640613907344851
384,0.527564036682253
385,0.661911376267788
386,0.839700661410228
392,0.374773740640744
396,0.647309437518519
397,0.418379563280801
399,0.568487385282522
400,0.825906330513934
402,0.383835119735249
404,0.631321133466991
405,0.375641994347597
410,0.518586403057639
412,0.499332823347966
415,0.515273462729864
416,0.572549031093135
418,0.589761057993176
419,0.606054979537496
421,0.263419412090735
422,0.694187280557368
424,0.79584125477116
437,0.847847323866739
440,0.673751366453961
442,0.645879555942839
443,0.435056326159167
447,0.461792029852446
448,0.609735891433299
449,0.709026501730722
453,0.492911830118208
465,0.502931467426145
467,0.730479380817715
468,0.338963399857875
470,0.237904347756745
472,0.482102496475758
476,0.380869853555397
484,0.67663792433663
486,0.847847323866739
487,0.425332591249645
492,0.712511274521746
494,0.745130510375838
495,0.573355301359872
503,0.637859519528792
505,0.751202911053762
514,0.482198085092921
516,0.554193969294519
518,0.645374069247116
521,0.267959690603534
523,0.510878570470658
529,0.313455228430517
531,0.610786102709356
533,0.605352172219994
534,0.664711359521055
536,0.551060978487463
545,0.750102310358498
549,0.815811440291705
553,0.629004774596001
555,0.557182372678419
561,0.606033055289854
562,0.79732580409475
563,0.706541257231099
567,0.322603514016344
569,0.495672256087765
570,0.247661912053544
575,0.811518700184726
577,0.618906050672416
579,0.573667044482679
581,0.362394014664759
582,0.695679208501947
583,0.293803958341039
590,0.373351078219385
598,0.386544698640617
600,0.607449765633818
603,0.630920934988744
604,0.652241518679967
606,0.651048055213539
619,0.725937178516875
621,0.451235240620394
622,0.760767274960602
623,0.1522276734856
627,0.646062957009496
633,0.7926943102257
636,0.765053750629512
639,0.681299614533807
643,0.685054356678804
653,0.276135144057656
654,0.805559337991938
660,0.822591669670447
681,0.490679592901517
685,0.465431949575695
691,0.661313160883895
696,0.78952104017199
698,0.237420349501926
699,0.825536540269859
700,0.64293243228974
703,0.69452216277916
705,0.686947332736162
707,0.752537821047449
708,0.634343948258171
711,0.495699224177022
712,0.753001110349766
716,0.275524158460663
719,0.576751320100322
722,0.666783972970074
724,0.273426870202326
727,0.296793560859771
730,0.729539397328588
736,0.644026212788972
743,0.668226873609446
753,0.739489419934679
755,0.267765137679711
765,0.69450088420157
774,0.796647704583776
775,0.241580958143825
778,0.765249348116829
784,0.64650088052345
788,0.757070357673132
789,0.361184071039391
791,0.5995055400222
797,0.364788184145067
798,0.245180192557874
800,0.673429729140302
802,0.139886289222374
807,0.36222556718912
810,0.847847323866739
811,0.285856577359765
820,0.723261460047436
821,0.618458797996989
822,0.625963671417596
823,0.630622867972548
824,0.800351540171335
826,0.139886289222374
828,0.604165387549867
831,0.351825810500732
832,0.150038530871102
833,0.373572054159024
834,0.404233176157986
837,0.550811287372506
838,0.759768299524626
841,0.829024062490566
843,0.478648845888211
844,0.312892656803236
850,0.815811440291705
853,0.643459145072386
855,0.292781584251418
856,0.437015091053174
860,0.336541003919198
864,0.188325839896499
