"UserID","Probability1"
3,0.835333670664019
4,0.892403074953825
10,0.767347360151225
14,0.109169198509443
16,0.374172888705685
23,0.224311577537351
29,0.77359399533185
33,0.723447640406197
37,0.677883303449414
45,0.736375991173885
47,0.565731491354645
54,0.496758155570874
55,0.809525920241571
60,0.303358147747315
68,0.856927036836343
79,0.80113764412167
90,0.783930560349938
93,0.616325565384108
98,0.669609854140911
101,0.470992984183531
107,0.410724597961412
109,0.612354399709112
113,0.39016238658379
116,0.350280100570971
118,0.288992249648012
119,0.823499285815531
120,0.957680303074546
126,0.404547693530687
131,0.967538772135541
134,0.630758565828912
135,0.769869920542021
137,0.866825702237324
139,0.187265835769849
140,0.36657517227572
141,0.977301938589192
142,0.561010117558311
152,0.589976298298009
162,0.360736747253937
164,0.912926170855369
168,0.72689133440593
172,0.850925313755359
173,0.340624894864892
176,0.994512669857868
179,0.800975363630713
181,0.70870617722044
182,0.520301997463654
183,0.265087964658935
186,0.990372534300383
189,0.886106419080875
192,0.67899198308883
193,0.835969588328473
194,0.492739193290394
196,0.39131584911769
197,0.945321546146498
198,0.240708129807372
201,0.761001677875118
204,0.867018808401285
205,0.671358345394548
210,0.407486321152608
213,0.626068113959072
216,0.616884943763309
221,0.629762536421373
234,6.60453425582851e-05
237,0.343973382899026
241,0.778782873537257
246,0.211754719239449
258,0.919431235928894
261,0.0356062891062017
262,0.410820303104042
271,0.673407432911763
279,0.509972655475992
280,0.714951753375629
288,0.216363667522002
291,0.41062946254356
296,6.60453425582851e-05
301,0.720997428627357
305,6.60453425582851e-05
306,0.715360139972935
310,0.407855610441988
313,0.927953302743893
315,0.804305253578793
317,0.743511687594772
318,0.972707211618102
319,0.169670759384216
321,0.939735619933419
323,0.347594037743385
324,0.768177629884242
325,0.919579010132598
326,0.860858626224686
327,0.706361875619262
328,0.432507517034819
331,0.680669828184088
340,0.433198639144253
342,0.778487423978434
344,0.822153625732714
346,0.786106717699939
347,0.923606163792689
358,6.60453425582851e-05
368,0.47490165500402
369,0.529839051019645
382,0.610709604449542
383,0.893700644581773
384,0.576869566301582
385,0.45709973127626
386,0.989172972404502
392,0.310330489173934
396,0.395495512244639
397,0.170272658819463
399,0.630925497840319
400,0.97095194621634
402,0.214973210377078
404,0.713923026301605
405,0.543697429337218
410,0.225464374122425
412,0.200032188774453
415,0.263404706643374
416,0.296743979201416
418,0.701342455970689
419,0.680548790473527
421,0.163241793685271
422,0.874135536591603
424,0.634008625367155
437,0.999933954657442
440,0.472739255430912
442,0.775469764389527
443,0.622178227284554
447,0.317947027046593
448,0.345864357798081
449,0.816564579613521
453,0.748360303079367
465,0.372288391990795
467,0.84490183457676
468,0.263028364691265
470,0.12953877039857
472,0.734082180214518
476,0.657929460905528
484,0.773782285834154
486,0.999933954657442
487,0.609334079223646
492,0.82116763986794
494,0.90657103008481
495,0.804858291136361
503,0.722559625246204
505,0.872275687645893
514,0.516945370037581
516,0.612045226735205
518,0.392939071035415
521,0.169239078679027
523,0.772092693504034
529,0.568881020709307
531,0.686798163484946
533,0.679620447472789
534,0.758028404658389
536,0.268360263296376
545,0.870821896647122
549,0.999933954657442
553,0.753179750096566
555,0.318762472919306
561,0.722836248682021
562,0.933199733059317
563,0.855598221224558
567,0.0437614191684587
569,0.1951969204013
570,0.142427603928902
575,0.6124006523253
577,0.739840276477871
579,0.298220770747361
581,0.633524598733851
582,0.841250466640524
583,0.203376948996859
590,0.308451284634665
598,0.218552311716952
600,0.682391172984069
603,0.416164245070123
604,0.444326750138712
606,0.400433877971881
619,0.8389020084382
621,0.75087558276461
622,0.88490932145748
623,0.0163678643687227
627,0.733395602017576
633,0.587535386659407
636,0.932887774633309
639,0.440393369936468
643,0.784899608977305
653,0.0727115746341662
654,0.986391882490829
660,0.966573587998887
681,0.69565138140874
685,0.662301596363875
691,0.753539700796943
696,0.922890366922013
698,0.128899453787827
699,0.630916913332297
700,0.771576888564917
703,0.839722117018183
705,0.447853479603412
707,0.916355397499654
708,0.760232301166491
711,0.70228184675088
712,0.874650941415746
716,0.179231036096932
719,0.809344115557308
722,0.421219559545867
724,0.176460713667625
727,0.0999994189223159
730,0.843660203945989
736,0.773021670720023
743,0.423125496885965
753,0.856803256975628
755,0.401202150282387
765,0.839694009999261
774,0.97462044486691
775,0.076829057961805
778,0.551283148179817
784,0.436743901867705
788,0.922342456181679
789,0.292379801492429
791,0.671897590946478
797,0.636687073603242
798,0.139149483644399
800,0.769544558819448
802,6.60453425582851e-05
807,0.293755520892068
810,0.999933954657442
811,0.19287919900987
820,0.877684051677536
821,0.739249497354699
822,0.706846317975699
823,0.415770526306323
824,0.937196448572698
826,6.60453425582851e-05
828,0.338506241054011
831,0.28001841103192
832,0.0134762108910526
833,0.0339139271449104
834,0.581463717273485
837,0.435533174190523
838,0.883589767959953
841,0.975070179744371
843,0.787086401778021
844,0.228591341575411
850,0.999933954657442
853,0.390409634573551
855,0.0946999715336259
856,0.334979343073392
860,0.25982860529963
864,0.0640501796953978
868,0.366951291497993
875,0.255086322265837
876,0.215545567723128
877,0.509866314694189
879,0.215138842906332
889,0.878465038011939
890,0.755097351849342
894,0.0998317327890565
896,0.663488121201409
897,0.746548205612029
904,0.0620046018011908
905,0.837910035344711
907,0.244358359528969
909,0.0364788351692424
913,0.365030859869472
925,0.213351783562376
926,0.126458240430949
927,0.442739069197495
928,0.576375641561921
931,0.684096583788634
932,0.853460996094608
934,0.657707613569519
935,0.61961840326503
939,0.174397043849267
941,0.346533457668907
942,0.339612619759708
947,0.690391738517812
948,0.177324827643196
950,0.763792801102225
951,0.156195085760683
958,0.578611016786198
959,0.716677329351029
960,0.961388101791131
966,0.264695271712262
975,0.729035865728373
985,0.942042164743392
992,0.124107720194782
993,6.60453425582851e-05
994,6.60453425582851e-05
995,0.00523125128716145
998,0.401128028003616
1001,0.909864643456381
1009,0.0489953668310774
1011,0.577720927274883
1012,0.662467545480881
1013,0.457161919658973
1014,0.114200828397742
1028,0.660387380240292
1032,0.665964964912431
1033,0.852101922080682
1037,0.354286098747914
1051,0.309849516678681
1052,0.0847981277197289
1055,0.752837205825689
1061,0.278991057847361
1067,0.713398219172387
1071,0.801008598901617
1073,0.595773130122843
1075,0.0567052906325841
1077,0.157093695878734
1078,0.121757009651905
1081,0.691305519304293
1082,0.570634281562452
1088,0.994789118919824
1094,0.681666073191324
1100,0.626913996238821
1102,0.844894403912252
1103,0.669025777475207
1112,0.859817405894456
1114,0.470770436037438
1117,0.873598035137346
1118,0.406979645494438
1127,0.905001900065221
1130,0.960127898979201
1131,0.453372054013363
1132,0.421381938756311
1136,0.254105036419374
1139,0.657451820042715
1151,0.999933954657442
1152,0.495819378849096
1153,0.366768601412891
1155,0.548481906579891
1158,0.316235860433264
1161,0.976439099493211
1165,0.432252626794999
1166,0.393176956725395
1172,0.779761597362665
1173,0.254275296807926
1177,0.231990623898491
1178,0.772886783993429
1179,0.33002557613901
1180,0.196102272132091
1181,0.113614960963184
1182,0.881783854113796
1187,0.755834143786399
1190,0.981927876998278
1194,0.472091607353366
1197,0.237199228340485
1198,0.129327368917741
1203,0.680429346778376
1206,0.660387380240292
1208,0.581707631715286
1212,0.929875954508009
1214,0.933398631500603
1217,0.252081317273501
1220,0.748063771246597
1225,0.90277302427008
1232,0.708258422067855
1234,0.284061942221868
1241,0.785413085242654
1247,0.77712634401812
1250,0.257052786748247
1251,0.869742458719196
1255,0.999933954657442
1256,0.314763698725943
1260,0.324283148756083
1261,0.940318872846632
1266,0.892947522915344
1270,0.703233866832642
1272,0.736000955527301
1274,0.697291559331501
1288,0.701432549178957
1290,0.953165176743373
1291,0.900572182577054
1294,0.310262147849162
1295,0.415084811844899
1297,0.403771208748203
1300,0.81264368567712
1303,0.806078104495499
1306,0.776452192010292
1311,0.663932726641417
1315,0.339612619759708
1320,0.138540223017878
1324,0.86537560956967
1326,0.350251138522084
1335,0.358030841681962
1337,0.829353667887951
1339,0.628231907967625
1343,0.434784238660202
1345,0.369941168363098
1348,0.409194382619594
1350,0.195351818500129
1355,0.165136452147302
1357,0.717419511476868
1366,0.337807790028145
1371,0.361867687187712
1373,0.310979770757435
1376,0.373895926631168
1386,0.802202912686076
1387,0.704038715295924
1394,0.356837729526418
1397,6.60453425582851e-05
1400,0.414263028753055
1403,0.689317392329002
1405,0.322848831778044
1409,0.414886575123875
1412,0.72066315738086
1413,0.143665895503453
1416,0.461370309134071
1420,0.655008284835259
1421,0.999354313099242
1423,0.979118505531109
1440,0.812584809167445
1443,0.999933954657442
1445,0.391617960936669
1449,0.999933954657442
1451,0.171979375182098
1452,6.60453425582851e-05
1457,0.267863945068835
1460,0.298211923568768
1463,0.446858279865554
1464,0.605194961316838
1466,0.678995985377385
1468,0.604087618333653
1469,0.903249685399798
1472,0.210330019169508
1473,0.901744091151127
1474,0.0411698661775726
1475,0.34040913629716
1476,0.777186534124418
1477,0.510737661316779
1478,0.835513466056967
1479,0.852010815471899
1482,0.520337419064408
1485,0.630255871025043
1493,0.977248398916951
1499,0.999933954657442
1502,0.367392672819108
1503,0.158702788968056
1505,0.00839256751440588
1507,0.903911704707881
1511,0.0770920189761908
1516,0.808061493805407
1522,0.609896952236485
1543,0.216838752048187
1545,0.726837412279412
1548,0.984324003616742
1550,0.578140742909822
1552,0.364226008310656
1553,0.384992033064571
1558,0.709797697360396
1560,0.999933954657442
1562,0.757312575414937
1565,0.641703892483221
1566,0.0409044974035312
1572,0.828916905590269
1576,0.382675989101211
1578,0.783810398818778
1582,0.0521394139456634
1591,0.236711944465847
1592,6.60453425582851e-05
1593,0.831713774791525
1594,0.802104093500306
1602,0.235112153180509
1604,0.745941918214311
1605,0.731730439848453
1607,0.188811650163938
1617,0.928493683117928
1619,0.358451798427671
1621,0.999933954657442
1628,0.752610816350828
1630,0.321901836749928
1632,0.264383413772766
1633,0.207224658648216
1636,0.848779853265187
1647,0.535400313446795
1648,0.594939686311547
1657,0.0801752496852533
1658,0.999933954657442
1667,0.180831866731104
1669,0.221395033086055
1684,0.0887379039805671
1688,0.487722625195758
1689,0.409454052175999
1692,0.837792729019326
1694,0.0917915317451255
1699,0.734118422408469
1703,0.643990290130479
1704,0.711270327777111
1707,0.184278783994592
1720,0.277469730673277
1727,0.172903172226516
1728,0.451959410389316
1729,0.847755536737187
1736,0.144278396387316
1737,0.884733533786856
1744,0.591852961110498
1746,0.351083913698587
1747,0.999933954657442
1751,0.667116070215615
1755,0.713009675092657
1760,0.729813227556797
1761,0.80774763373721
1762,0.975745668767643
1763,0.527552116224472
1764,0.732079532716591
1766,0.021942170859871
1776,0.660387380240292
1781,0.440411719052543
1787,0.79092020949857
1798,0.331458710299288
1801,0.888801895710829
1808,0.835009544280477
1811,0.296146434428567
1812,0.867309728882973
1813,0.35597559065403
1816,0.873840791233505
1817,0.180464025974806
1818,0.944881681774999
1823,0.29735610805916
1826,0.0146903991802468
1828,0.255064901242122
1831,0.815806671812434
1833,0.407995790805313
1839,0.440795429535132
1847,0.3103292806852
1850,0.851319615798413
1855,0.907105900057354
1864,0.334683542916915
1866,0.155180939084553
1872,0.834561537833572
1874,0.430477454758175
1875,0.933909878372337
1886,0.730404267772434
1889,0.998712365112423
1894,0.567228285748113
1899,0.63082329461057
1902,0.948262121790007
1903,0.339612619759708
1904,0.539794756021749
1908,0.130215599477009
1910,0.158264993370618
1912,0.306067095536277
1913,0.360004768140101
1921,6.60453425582851e-05
1927,0.411941248384476
1928,0.833950539008502
1940,0.683781372843648
1943,0.28786478565009
1944,0.210824823361282
1947,0.690852372244432
1952,6.60453425582851e-05
1959,0.263022343347853
1964,0.58394042447223
1966,0.73218282808816
1969,0.329779899951711
1978,0.586384514335876
1980,0.832816385429077
1983,0.50704675561411
1988,0.240389450731667
1990,0.894265737387128
1995,0.70535000242731
1996,0.96430879675365
2001,0.978435232674795
2006,0.581308762516591
2007,0.345311492385214
2011,0.153864694007543
2020,0.163628459743337
2021,0.217496666320452
2022,0.643027620514951
2028,0.36091885424624
2034,0.356905738375248
2036,0.448494905210712
2037,0.517823294017784
2038,0.7379711248834
2045,0.243295960675919
2047,0.999933954657442
2052,0.478973009827424
2058,0.999933954657442
2061,0.131111355973526
2065,0.0606167294724159
2067,0.697345377686505
2068,0.778931652725768
2070,0.296965880406748
2071,0.700078000399085
2072,0.468455798964877
2075,0.405690281298073
2076,0.453788883270482
2084,0.193361429982815
2094,0.427058866070504
2095,0.123843623152317
2101,0.885880207605207
2104,0.00572986337041919
2112,0.814738178562525
2114,0.251026385819252
2117,0.455939696072116
2118,0.837406644987049
2123,0.864355128163722
2129,0.465449634125627
2131,0.167530110016595
2140,0.392551247442209
2141,0.754856983460892
2146,0.836611074587543
2147,0.301318122733148
2148,0.20433143766746
2151,0.911467904039237
2153,0.740715023252547
2156,0.743696472274375
2160,0.772135418157844
2177,0.716902509305995
2178,0.365277939678657
2188,0.271329544817133
2192,0.312161708884909
2198,0.666272175348671
2199,0.469438919251162
2203,0.562745095012725
2207,0.270673164802063
2210,0.369005274696907
2222,0.12382845234546
2227,0.882544704183517
2228,0.232972487677881
2230,0.984008384138238
2231,0.58575163423632
2236,0.0775046545002374
2243,0.894963948003644
2244,0.486306247584381
2253,0.256709649099849
2256,0.491270941419455
2259,0.170254933197963
2263,0.850424256032322
2265,0.875137849692019
2267,0.800402311074089
2270,0.345377584500721
2272,0.795442408733806
2273,0.593761042897844
2276,0.835295562256844
2279,0.00259140079355888
2281,0.680517425670043
2284,0.167803110409326
2285,0.23375283415019
2287,0.671709975388749
2292,0.879989031052117
2296,0.313710126630391
2298,0.756911442268597
2305,0.999933954657442
2306,0.845652317655325
2309,6.60453425582851e-05
2310,0.235733810685446
2312,0.225502348735476
2316,0.373133737741134
2319,0.420025559222877
2320,0.999933954657442
2326,0.887896312204515
2331,0.813113555018396
2335,0.735104718910328
2336,0.621658836751304
2341,0.746993524453744
2345,0.475301963627207
2346,0.650245652667716
2348,0.308282480475
2352,0.999933954657442
2353,0.0662704030612491
2355,0.741179695556513
2359,0.843940863445072
2360,0.799875903991215
2371,0.674152016618532
2378,0.742412286114325
2381,0.806491414934966
