UserID,Probability1
3,0.279672578
4,0.743132888
10,0.743132888
14,0.279672578
16,0.547445255
23,0.547445255
29,0.564049587
33,0.279672578
37,0.564049587
45,0.743132888
47,0.743132888
54,0.279672578
55,0.547445255
60,0.547445255
68,0.743132888
79,0.743132888
90,0.547445255
93,0.547445255
98,0.743132888
101,0.547445255
107,0.743132888
109,0.547445255
113,0.743132888
116,0.547445255
118,0.547445255
119,0.743132888
120,0.743132888
126,0.547445255
131,0.743132888
134,0.743132888
135,0.547445255
137,0.564049587
139,0.279672578
140,0.547445255
141,0.743132888
142,0.564049587
152,0.564049587
162,0.547445255
164,0.564049587
168,0.547445255
172,0.547445255
173,0.547445255
176,0.743132888
179,0.743132888
181,0.564049587
182,0.547445255
183,0.564049587
186,0.547445255
189,0.547445255
192,0.743132888
193,0.743132888
194,0.743132888
196,0.547445255
197,0.743132888
198,0.564049587
201,0.743132888
204,0.547445255
205,0.564049587
210,0.743132888
213,0.547445255
216,0.547445255
221,0.564049587
234,0.279672578
237,0.743132888
241,0.279672578
246,0.279672578
258,0.743132888
261,0.279672578
262,0.743132888
271,0.279672578
279,0.743132888
280,0.564049587
288,0.547445255
291,0.564049587
296,0.279672578
301,0.547445255
305,0.279672578
306,0.547445255
310,0.279672578
313,0.743132888
315,0.743132888
317,0.564049587
318,0.743132888
319,0.547445255
321,0.743132888
323,0.279672578
324,0.547445255
325,0.743132888
326,0.547445255
327,0.547445255
328,0.743132888
331,0.564049587
340,0.743132888
342,0.547445255
344,0.547445255
346,0.564049587
347,0.743132888
358,0.279672578
368,0.279672578
369,0.547445255
382,0.279672578
383,0.547445255
384,0.564049587
385,0.547445255
386,0.743132888
392,0.279672578
396,0.564049587
397,0.547445255
399,0.564049587
400,0.743132888
402,0.547445255
404,0.564049587
405,0.547445255
410,0.564049587
412,0.564049587
415,0.547445255
416,0.564049587
418,0.547445255
419,0.564049587
421,0.279672578
422,0.547445255
424,0.547445255
437,0.743132888
440,0.547445255
442,0.547445255
443,0.547445255
447,0.547445255
448,0.743132888
449,0.743132888
453,0.547445255
465,0.547445255
467,0.564049587
468,0.279672578
470,0.279672578
472,0.547445255
476,0.279672578
484,0.743132888
486,0.743132888
487,0.547445255
492,0.743132888
494,0.547445255
495,0.547445255
503,0.564049587
505,0.743132888
514,0.564049587
516,0.564049587
518,0.743132888
521,0.279672578
523,0.547445255
529,0.279672578
531,0.564049587
533,0.743132888
534,0.564049587
536,0.564049587
545,0.564049587
549,0.547445255
553,0.547445255
555,0.547445255
561,0.547445255
562,0.743132888
563,0.547445255
567,0.547445255
569,0.564049587
570,0.279672578
575,0.743132888
577,0.547445255
579,0.564049587
581,0.279672578
582,0.547445255
583,0.279672578
590,0.279672578
598,0.547445255
600,0.743132888
603,0.547445255
604,0.547445255
606,0.743132888
619,0.743132888
621,0.279672578
622,0.743132888
623,0.279672578
627,0.743132888
633,0.743132888
636,0.547445255
639,0.743132888
643,0.743132888
653,0.547445255
654,0.547445255
660,0.743132888
681,0.547445255
685,0.547445255
691,0.743132888
696,0.743132888
698,0.279672578
699,0.743132888
700,0.547445255
703,0.547445255
705,0.743132888
707,0.547445255
708,0.547445255
711,0.547445255
712,0.743132888
716,0.279672578
719,0.547445255
722,0.564049587
724,0.279672578
727,0.547445255
730,0.564049587
736,0.547445255
743,0.743132888
753,0.743132888
755,0.547445255
765,0.547445255
774,0.547445255
775,0.547445255
778,0.743132888
784,0.547445255
788,0.547445255
789,0.279672578
791,0.743132888
797,0.279672578
798,0.279672578
800,0.743132888
802,0.279672578
807,0.279672578
810,0.743132888
811,0.279672578
820,0.547445255
821,0.547445255
822,0.743132888
823,0.547445255
824,0.743132888
826,0.279672578
828,0.743132888
831,0.279672578
832,0.279672578
833,0.564049587
834,0.547445255
837,0.547445255
838,0.743132888
841,0.743132888
843,0.279672578
844,0.279672578
850,0.547445255
853,0.743132888
855,0.547445255
856,0.547445255
860,0.279672578
864,0.279672578
868,0.547445255
875,0.279672578
876,0.279672578
877,0.743132888
879,0.547445255
889,0.743132888
890,0.547445255
894,0.279672578
896,0.547445255
897,0.743132888
904,0.279672578
905,0.564049587
907,0.547445255
909,0.279672578
913,0.564049587
925,0.564049587
926,0.743132888
927,0.547445255
928,0.279672578
931,0.743132888
932,0.743132888
934,0.279672578
