"UserID","Probability1"
3,0.554288189431129
4,0.610845641471184
10,0.615994531784005
14,0.370405692905876
16,0.55931710860879
23,0.484304606888534
29,0.502707644700752
33,0.526949904882689
37,0.583873696081195
45,0.661015776363133
47,0.64922669639125
54,0.40757285683897
55,0.597965269251009
60,0.547495429616088
68,0.650176423993663
79,0.600240265705604
90,0.633743684622501
93,0.575555880631949
98,0.591194092239097
101,0.673446796734468
107,0.605310113482264
109,0.47225611944584
113,0.619285357677769
116,0.568427030096536
118,0.459690259082356
119,0.604329608938547
120,0.720922182220991
126,0.557373941615064
131,0.696826080712337
134,0.733823529411765
135,0.593050475493782
137,0.713884897009512
139,0.448841306410083
140,0.608940972222222
141,0.755207325723867
142,0.427516292541636
152,0.689493891797557
162,0.637382156032245
164,0.573714039744601
168,0.654027450436712
172,0.651236525047559
173,0.58340108401084
176,0.757006220319711
179,0.622007834034528
181,0.621584511876974
182,0.383478139013453
183,0.547787177515207
186,0.690334211621134
189,0.594324364064108
192,0.509596662030598
193,0.678984771573604
194,0.614478233260425
196,0.64919438489731
197,0.753020225329171
198,0.535333568655136
201,0.630330453859866
204,0.611705924339757
205,0.49000718907261
210,0.559420492721165
213,0.500789322617681
216,0.513452752193778
221,0.658825176783589
234,0.310258964143426
237,0.534312681853665
241,0.514089595375723
246,0.460109516878076
258,0.687508732709236
261,0.382971040658626
262,0.588280379041249
271,0.533027198869657
279,0.626405725135096
280,0.555238163250732
288,0.460112755461593
291,0.568767200620987
296,0.347918286562522
301,0.6327329678935
305,0.293755745703981
306,0.555221745350501
310,0.571070460704607
313,0.722665932250069
315,0.626356910737745
317,0.61638368886954
318,0.741211265712173
319,0.521727539322847
321,0.677701436602124
323,0.583804682465812
324,0.539927337436049
325,0.689344320022537
326,0.603017272793528
327,0.574545966493031
328,0.606903297931806
331,0.514548238897397
340,0.6419624217119
342,0.602776762879065
344,0.631927577831751
346,0.660604324788773
347,0.775044661261509
358,0.346896551724138
368,0.340784479122733
369,0.566202326210441
382,0.4507684749807
383,0.755180005180005
384,0.480295566502463
385,0.610621680724774
386,0.718415490557033
392,0.523593595012045
396,0.516547468798205
397,0.521267168808152
399,0.540280150324564
400,0.763336630398945
402,0.49709781440344
404,0.555267944592137
405,0.397137363811151
410,0.479342819825394
412,0.516477352404992
415,0.517429193899782
416,0.539122473413621
418,0.592612673669942
419,0.51974948402249
421,0.355919683030018
422,0.692161520190024
424,0.673187987294254
437,0.735266974291365
440,0.668941273779983
442,0.704529995918923
443,0.520456707897241
447,0.536748795979619
448,0.593752223724472
449,0.607179139857772
453,0.600214285714286
465,0.590139808682855
467,0.659909591750247
468,0.461931778384815
470,0.391552594978406
472,0.500527092557453
476,0.541541326457528
484,0.656451501074672
486,0.694206549118388
487,0.491220587189877
492,0.678501650609715
494,0.570326114015434
495,0.640181611804767
503,0.554985594828192
505,0.758314700950252
514,0.392803275156216
516,0.576847896908709
518,0.559010108051586
521,0.430191603268526
523,0.558096029931407
529,0.375
531,0.602439368302312
533,0.610197710718002
534,0.450407079646018
536,0.551970060725886
545,0.640289755087961
549,0.771153228397045
553,0.627158555729984
555,0.507906521130702
561,0.581346813839162
562,0.636811716659625
563,0.654784494442939
567,0.365337905415059
569,0.412693894976519
570,0.415471965933286
575,0.700275671950379
577,0.612543798177996
579,0.503595570257443
581,0.503567268491555
582,0.595039524258467
583,0.365339074273412
590,0.466398033055594
598,0.516720604099245
600,0.609757761856022
603,0.666666666666667
604,0.646740582420518
606,0.567720090293454
619,0.6698557861414
621,0.585456128891792
622,0.647500521448933
623,0.382002801120448
627,0.669742352189652
633,0.682576721821525
636,0.685857586888952
639,0.56710844255693
643,0.652062034912025
653,0.395866097506178
654,0.762525245944361
660,0.737339820461865
681,0.567448775127658
685,0.653628447024673
691,0.510726887791108
696,0.668487636572743
698,0.401405451448041
699,0.752091705645958
700,0.620519976498237
703,0.657107772320139
705,0.65112676056338
707,0.697674418604651
708,0.624241094287177
711,0.583759684256688
712,0.653622345068374
716,0.42336940625914
719,0.64974057419578
722,0.620019302357645
724,0.491743119266055
727,0.409001406469761
730,0.60655624568668
736,0.586570816763536
743,0.630146694068457
753,0.640136243570138
755,0.39765703607877
765,0.693041806139164
774,0.628847973218834
775,0.464524207011686
778,0.640996840996841
784,0.554635165310091
788,0.655412613743332
789,0.475710424428373
791,0.567474292153824
797,0.562045855379189
798,0.413965443381408
800,0.73705850633594
802,0.279323984178353
807,0.502882357127607
810,0.765108479912395
811,0.513487738419618
820,0.669099249374479
821,0.587258472745231
822,0.574165415683752
823,0.587808521231951
824,0.711771763764831
826,0.201933701657459
828,0.5346513143602
831,0.534778617329285
