"UserID","Probability1"
3,0.489568845618915
4,0.767899761336515
10,0.767480577136515
14,0.253393665158371
16,0.576530612244898
23,0.443010752688172
29,0.522230063514467
33,0.429275158339198
37,0.660452729693742
45,0.748603351955307
47,0.779651162790698
54,0.220098643649815
55,0.631898734177215
60,0.497405485544848
68,0.676953381483913
79,0.747018204645323
90,0.703655352480418
93,0.527859237536657
98,0.781645569620253
101,0.801729462631254
107,0.670059880239521
109,0.403106009453072
113,0.832792207792208
116,0.556254367575122
118,0.367883211678832
119,0.76734693877551
120,0.830462863293864
126,0.531025473546701
131,0.841860465116279
134,0.831332189822756
135,0.669770328988206
137,0.76463963963964
139,0.262978142076503
140,0.740327868852459
141,0.817937701396348
142,0.393377483443709
152,0.806831566548881
162,0.628383321141185
164,0.623115577889447
168,0.660714285714286
172,0.758576051779935
173,0.626497533474278
176,0.92265625
179,0.713188220230474
181,0.619829284307288
182,0.237851662404092
183,0.545207341944256
186,0.733709273182957
189,0.632563942607611
192,0.568078175895765
193,0.835929387331256
194,0.747852760736196
196,0.612203389830508
197,0.920901458241273
198,0.451117318435754
201,0.634838709677419
204,0.748626373626374
205,0.469676549865229
210,0.644237652111668
213,0.451929824561404
216,0.397790055248619
221,0.788115246098439
234,0.175182481751825
237,0.603053435114504
241,0.345390070921986
246,0.305500331345262
258,0.781303116147309
261,0.178940961655508
262,0.727974276527331
271,0.311289245156981
279,0.692951849267271
280,0.614958448753463
288,0.436991869918699
291,0.557823129251701
296,0.165647921760391
301,0.713564668769716
305,0.194219653179191
306,0.548293391430646
310,0.449067431850789
313,0.82138517618469
315,0.775449101796407
317,0.697241821680564
318,0.840973401245048
319,0.496753246753247
321,0.807522123893805
323,0.414296134208607
324,0.486271676300578
325,0.793598233995585
326,0.719787516600266
327,0.61206305688828
328,0.715901948460088
331,0.440735694822888
340,0.722063037249284
342,0.637722419928826
344,0.741935483870968
346,0.821222606689735
347,0.893352462936394
358,0.17125550660793
368,0.211330362826225
369,0.659533073929961
382,0.248267170762445
383,0.83985200845666
384,0.447887323943662
385,0.670219435736677
386,0.808807134894091
392,0.275461380724539
396,0.521617852161785
397,0.488510007412898
399,0.585432266848196
400,0.883475640381718
402,0.502923976608187
404,0.542501727712509
405,0.317567567567568
410,0.250618811881188
412,0.469455511288181
415,0.558389261744966
416,0.659958362248439
418,0.614723926380368
419,0.581932773109244
421,0.192215568862275
422,0.692560895325872
424,0.733684904416612
437,0.873669597408607
440,0.745714285714286
442,0.781895504252734
443,0.413165266106443
447,0.563113604488079
448,0.723181257706535
449,0.730232558139535
453,0.590752242926156
465,0.51699716713881
467,0.784897025171625
468,0.237358715050565
470,0.264485344239945
472,0.479835953520164
476,0.356897735072066
484,0.787275064267352
486,0.821217016693592
487,0.433353998760074
492,0.804238706079197
494,0.546607482561826
495,0.642710472279261
503,0.611267605633803
505,0.814027630180659
514,0.275456150676869
516,0.660212367270456
518,0.544444444444444
521,0.290841584158416
523,0.525312294543064
529,0.164196123147092
531,0.685550604710376
